id,title,filtered_words,label
F048,Secret Cure Confirmed by Sources,"['red', 'remember', 'anything', 'word', 'bag.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F082,Hoax Confirmed by Sources,"['budget', 'amount', 'mrs.', 'though', 'assume', 'ago', 'receive', 'note', 'must.', 'environmental', 'leg', 'public', 'play', 'wind.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F187,Miracle Drug Confirmed by Sources,"['green', 'research', 'consider', 'eye', 'upon.', 'find', 'responsibility', 'attack', 'eye.', 'statement', 'tough', 'media', 'customer', 'room.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F027,Miracle Drug Confirmed by Sources,"['develop', 'control', 'guy', 'best', 'practice.', 'interview', 'need', 'either', 'type', 'fire', 'central.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F202,Hoax Confirmed by Sources,"['may', 'probably', 'friend', 'international.', 'without', 'pretty', 'improve', 'town', 'course.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F197,Secret Cure Confirmed by Sources,"['hour', 'east', 'president', 'late', 'southern', 'under.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R128,New Report on Climate Change,"['gun', 'process', 'term', 'try', 'real.', 'bad', 'whether', 'spend', 'art', 'sing', 'people.', 'wall', 'serious', 'enter', 'food.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F157,Government Cover-Up Confirmed by Sources,"['nice', 'trouble', 'stay', 'bed', 'close.', 'fear', 'see', 'sort', 'responsibility', 'environmental.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F117,Hoax Confirmed by Sources,"['business', 'coach', 'clearly', 'before.', 'base', 'my.', 'help', 'professor', 'begin', 'series', 'treat', 'foreign.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F173,Secret Cure Confirmed by Sources,"['drive', 'free', 'assume', 'worry', 'arrive', 'nation.', 'mother', 'prepare', 'maintain.', 'structure', 'per', 'include', 'job.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F024,Aliens Confirmed by Sources,"['manager', 'offer', 'building', 'decide.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F096,Celebrity Scandal Confirmed by Sources,"['probably', 'model', 'could.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R247,New Report on Public Health,"['area', 'side', 'hear', 'draw.', 'voice', 'argue', 'parent.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F226,Government Cover-Up Confirmed by Sources,"['protect', 'inside', 'still', 'owner', 'social.', 'summer', 'box', 'debate', 'money', 'trial', 'nothing', 'level.', 'room', 'many', 'last', 'pay', 'situation', 'food', 'analysis.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F100,Flat Earth Confirmed by Sources,"['nice', 'pressure', 'beyond', 'approach.', 'always', 'form', 'matter', 'despite', 'event', 'direction.', 'economic', 'according', 'eight', 'probably.', 'interesting', 'test', 'professor', 'list.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F246,Government Cover-Up Confirmed by Sources,"['bring', 'rise', 'reality', 'role', 'music.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F183,Aliens Confirmed by Sources,"['effort', 'step', 'media', 'simple', 'between.', 'box', 'bad', 'maintain', 'drive', 'throw.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R063,New Report on Policy,"['year', 'share', 'condition', 'wait.', 'appear', 'late', 'theory', 'carry', 'drug.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R005,New Report on Election,"['pick', 'debate', 'opportunity', 'entire', 'push', 'the.', 'wrong', 'throw', 'letter.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R084,New Report on Election,"['represent', 'point', 'star', 'certainly', 'check', 'without.', 'whose', 'still', 'owner', 'property', 'expert.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R124,New Report on Education,"['time', 'exactly', 'smile', 'hair', 'general.', 'buy', 'word', 'huge.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R118,New Report on Research,"['say', 'time', 'school', 'building', 'certain', 'pressure.', 'medical', 'news', 'mrs', 'machine', 'general', 'point.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F001,Aliens Confirmed by Sources,"['bed', 'central', 'hundred.', 'season', 'peace', 'year', 'adult', 'attorney', 'put', 'these.', 'task', 'hope', 'risk', 'occur.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"['police', 'character', 'radio', 'value', 'green', 'growth', 'special.', 'daughter', 'tv', 'popular', 'father', 'training', 'size', 'position.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F046,Mind Control Confirmed by Sources,"['yard', 'sort', 'ok', 'table.', 'model', 'worry', 'lot', 'certainly', 'easy.', 'risk', 'finally', 'test', 'call', 'war', 'stand.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R103,New Report on Research,"['able', 'figure', 'young', 'third', 'keep.', 'system', 'draw', 'throughout', 'treatment.', 'however', 'source', 'car.', 'along', 'big', 'among', 'fine', 'whose.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
R037,New Report on Budget Report,"['garden', 'draw', 'score.', 'change', 'newspaper', 'people', 'always', 'thousand.', 'population', 'think', 'old', 'various', 'dark.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F193,Secret Cure Confirmed by Sources,"['else', 'rise', 'look', 'hit', 'hit', 'writer.', 'great', 'wish', 'within', 'education', 'specific', 'agent.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R166,New Report on Election,"['parent', 'argue', 'actually', 'worry.', 'treat', 'draw', 'pressure', 'finally', 'defense', 'goal', 'film', 'chance.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F017,Immortal Jellyfish Confirmed by Sources,"['actually', 'color', 'late.', 'film', 'find', 'area', 'family.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R008,New Report on Economic Growth,"['happen', 'leg', 'nothing.', 'word', 'weight', 'begin', 'particular', 'thus', 'particularly.', 'name', 'air', 'understand', 'grow.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F071,Celebrity Scandal Confirmed by Sources,"['situation', 'seat', 'mrs', 'artist', 'seem.', 'blue', 'including', 'easy', 'matter.', 'need', 'guess', 'center', 'spring', 'positive', 'get', 'line', 'consider.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F028,Mind Control Confirmed by Sources,"['rise', 'want', 'near.', 'ever', 'environment', 'main', 'pattern', 'believe.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"['accept', 'establish', 'green', 'player', 'course', 'performance', 'certainly', 'age.', 'politics', 'middle', 'treatment', 'current', 'also', 'answer.', 'region', 'record', 'example', 'fact', 'perform', 'call', 'system.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R200,New Report on Public Health,"['meeting', 'size', 'often', 'strong', 'summer.', 'book', 'together', 'hair', 'center', 'method.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R225,New Report on Climate Change,"['finish', 'picture', 'billion', 'every', 'factor', 'then.', 'author', 'happen', 'possible.', 'cover', 'part', 'thank', 'window', 'ground', 'consider.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R062,New Report on Budget Report,"['beat', 'station', 'mention', 'bank', 'weight', 'improve', 'think.', 'voice', 'prepare', 'institution', 'clear', 'old', 'tax', 'morning', 'treatment.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
F033,Hoax Confirmed by Sources,"['top', 'despite', 'employee', 'center', 'available', 'skill.', 'actually', 'five', 'fill', 'attention', 'set', 'instead.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F012,Hoax Confirmed by Sources,"['somebody', 'site', 'end', 'mouth', 'possible', 'along.', 'current', 'clear', 'do.', 'wide', 'box', 'player', 'ask.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R121,New Report on Research,"['standard', 'thousand', 'quality', 'also', 'end.', 'scientist', 'suddenly', 'happen', 'right', 'either.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']",REAL
F210,Aliens Confirmed by Sources,"['even', 'approach', 'beat', 'series', 'couple', 'environmental.', 'name', 'party', 'force', 'itself.', 'significant', 'home', 'specific', 'serious.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F151,Hoax Confirmed by Sources,"['ever', 'age', 'admit', 'event', 'message', 'simple', 'at.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F099,Secret Cure Confirmed by Sources,"['raise', 'level', 'reveal', 'explain', 'defense.', 'amount', 'imagine', 'front', 'reach', 'charge.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
R090,New Report on Technology Breakthrough,"['let', 'hour', 'herself.', 'boy', 'act', 'according', 'know', 'identify', 'tonight', 'catch.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R125,New Report on Budget Report,"['teach', 'health', 'career', 'human.', 'discuss', 'whose', 'different', 'whatever', 'coach.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R091,New Report on Climate Change,"['guy', 'direction', 'car', 'many', 'protect', 'candidate', 'player.', 'since', 'break', 'father', 'recent.', 'bill', 'letter', 'charge', 'truth', 'their.', 'computer', 'gun', 'want', 'deep', 'son.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R157,New Report on Climate Change,"['good', 'might', 'part', 'front', 'customer', 'door', 'there.', 'culture', 'attorney', 'sea', 'site.', 'low', 'affect', 'billion', 'two', 'any.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
F098,Miracle Drug Confirmed by Sources,"['partner', 'board', 'around', 'arm.', 'meeting', 'back', 'main', 'hour', 'administration.', 'stage', 'others', 'institution', 'perform', 'watch.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"['stand', 'trouble', 'generation.', 'always', 'attack', 'play', 'physical.', 'pay', 'record', 'want', 'explain', 'security', 'poor', 'town.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R050,New Report on Economic Growth,"['role', 'western', 'among', 'local', 'position', 'explain.', 'lose', 'ahead', 'development', 'course', 'size', 'despite.', 'trial', 'cause', 'film.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R249,New Report on Climate Change,"['choice', 'ok', 'audience.', 'move', 'green', 'around', 'city', 'employee.', 'mention', 'memory', 'half.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R093,New Report on Election,"['area', 'imagine', 'parent', 'relationship', 'represent', 'house.', 'mean', 'stuff', 'clear', 'mission', 'increase.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R131,New Report on Education,"['rich', 'probably', 'chair', 'card', 'report', 'service.', 'lawyer', 'pass', 'politics', 'wall', 'attorney.', 'produce', 'movement', 'ready.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F107,Flat Earth Confirmed by Sources,"['television', 'yes', 'performance', 'network', 'cold', 'market', 'where.', 'toward', 'manager', 'religious', 'next', 'how.', 'month', 'together', 'hear', 'threat.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F153,Hoax Confirmed by Sources,"['imagine', 'beat', 'never', 'play.', 'several', 'city', 'size', 'share', 'ten', 'authority', 'our.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F091,Flat Earth Confirmed by Sources,"['heart', 'receive', 'base', 'brother', 'government.', 'policy', 'government', 'around', 'few.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
R246,New Report on Economic Growth,"['simple', 'nice', 'cut', 'play', 'course', 'camera', 'either.', 'activity', 'two', 'leave', 'wind', 'mother.', 'president', 'customer', 'measure', 'for.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F004,Secret Cure Confirmed by Sources,"['service', 'item', 'may', 'all.', 'use', 'character', 'though', 'evening', 'central', 'company', 'discussion.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F220,Celebrity Scandal Confirmed by Sources,"['wish', 'night', 'safe', 'whose.', 'go', 'money', 'hand', 'pressure', 'yes.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F121,Hoax Confirmed by Sources,"['hear', 'else.', 'large', 'say', 'this.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F245,Mind Control Confirmed by Sources,"['tough', 'serious', 'brother', 'significant', 'country', 'stand', 'its.', 'question', 'coach', 'inside', 'until.', 'interview', 'class', 'who.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R035,New Report on Climate Change,"['participant', 'probably', 'rise', 'account', 'mention', 'field', 'attorney.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']",REAL
R024,New Report on Education,"['coach', 'ability', 'million.', 'build', 'bill', 'follow', 'a.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F079,Miracle Drug Confirmed by Sources,"['inside', 'town', 'view.', 'yet', 'tough', 'conference', 'boy', 'stop', 'human', 'market.', 'back', 'enough', 'build', 'forget', 'newspaper', 'i.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R094,New Report on Policy,"['avoid', 'fall', 'enough.', 'visit', 'sense', 'side.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R040,New Report on Policy,"['boy', 'outside', 'apply.', 'great', 'generation.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
F170,Immortal Jellyfish Confirmed by Sources,"['contain', 'necessary', 'question', 'member', 'charge', 'there.', 'paper', 'hold', 'development', 'onto', 'senior', 'various.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"['air', 'situation', 'born', 'middle', 'career.', 'somebody', 'rest', 'lead', 'interesting', 'allow', 'care', 'hair.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R085,New Report on Economic Growth,"['note', 'cover', 'level', 'woman.', 'simple', 'surface', 'policy', 'beautiful', 'view.', 'vote', 'standard', 'cultural', 'base', 'use', 'food', 'everything.', 'produce', 'mrs', 'policy', 'eat', 'according', 'investment.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R054,New Report on Budget Report,"['prevent', 'idea', 'power', 'car', 'whether', 'method.', 'close', 'take', 'foot', 'industry', 'forward', 'build', 'health.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R047,New Report on Technology Breakthrough,"['mother', 'join', 'place', 'dark', 'cost', 'pattern.', 'prepare', 'stage', 'significant', 'avoid', 'movie.', 'fast', 'hotel', 'door', 'not.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R199,New Report on Economic Growth,"['travel', 'write', 'city', 'mr', 'culture.', 'call', 'somebody', 'use', 'pretty.', 'girl', 'least', 'especially', 'evidence', 'last', 'heavy.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F062,Miracle Drug Confirmed by Sources,"['decade', 'foot', 'modern', 'task', 'option', 'baby', 'late', 'ago.', 'throughout', 'item', 'see', 'pretty', 'major', 'plant', 'space.', 'perhaps', 'dark', 'buy', 'brother', 'blue.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']",FAKE
R244,New Report on Technology Breakthrough,"['policy', 'office', 'factor', 'game.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R107,New Report on Election,"['body', 'eat', 'southern.', 'southern', 'build', 'environmental', 'sing.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
F148,Aliens Confirmed by Sources,"['allow', 'response', 'like', 'message', 'trade', 'act.', 'popular', 'pay', 'family', 'mind', 'own.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
F023,Mind Control Confirmed by Sources,"['allow', 'floor', 'letter', 'several', 'new', 'already.', 'reality', 'unit', 'toward', 'alone', 'stop', 'southern', 'mission.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R075,New Report on Budget Report,"['baby', 'join', 'simple.', 'thing', 'foreign', 'determine', 'lead', 'soldier.', 'probably', 'father', 'clearly', 'sign.', 'executive', 'season', 'rich', 'career', 'article', 'professional.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']",REAL
R220,New Report on Public Health,"['describe', 'practice', 'point', 'sign', 'identify', 'me.', 'put', 'clearly', 'production', 'first', 'front.', 'effort', 'return', 'mean', 'adult', 'hope', 'we.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
R099,New Report on Economic Growth,"['page', 'benefit', 'blood.', 'article', 'politics', 'enough', 'identify', 'wall', 'lose', 'this.', 'side', 'admit', 'without', 'machine', 'small', 'give.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F066,Flat Earth Confirmed by Sources,"['seven', 'growth', 'forward', 'as.', 'risk', 'day', 'doctor', 'arrive.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F060,Flat Earth Confirmed by Sources,"['house', 'within', 'pick', 'republican.', 'story', 'sort', 'leader', 'beat.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F022,Government Cover-Up Confirmed by Sources,"['first', 'chance', 'across', 'else', 'force.', 'try', 'name', 'able.', 'word', 'recently', 'half', 'meet', 'vote', 'step', 'share.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
F127,Mind Control Confirmed by Sources,"['information', 'serious', 'price.', 'life', 'area', 'company', 'its.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R212,New Report on Education,"['scientist', 'close', 'activity', 'concern', 'cut', 'one.', 'civil', 'high', 'edge', 'south', 'situation', 'people.', 'civil', 'month', 'age', 'main.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F119,Mind Control Confirmed by Sources,"['important', 'level', 'view', 'maybe.', 'treat', 'ok', 'billion', 'school', 'time', 'concern', 'every', 'group.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F103,Hoax Confirmed by Sources,"['sound', 'continue', 'identify', 'strong', 'professional.', 'meeting', 'century', 'rock', 'several.', 'soon', 'until.', 'window', 'result', 'economy', 'reveal', 'painting.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
F191,Mind Control Confirmed by Sources,"['serve', 'low', 'network', 'seven', 'partner.', 'company', 'sense', 'physical', 'check.', 'time', 'agree', 'scene', 'state.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
F002,Mind Control Confirmed by Sources,"['effect', 'inside', 'top', 'imagine', 'for.', 'box', 'hit', 'world', 'each.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']",FAKE
R155,New Report on Election,"['let', 'network', 'industry', 'heavy', 'quality', 'entire', 'my.', 'skill', 'degree', 'onto', 'medical', 'avoid', 'arrive', 'decade.', 'simple', 'huge', 'media', 'low', 'develop.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R006,New Report on Technology Breakthrough,"['else', 'anyone', 'effect', 'street.', 'fall', 'rock', 'give', 'maintain', 'nothing', 'price', 'while.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
F086,Government Cover-Up Confirmed by Sources,"['college', 'decide', 'walk', 'practice.', 'thing', 'ready', 'rate', 'professional', 'science', 'decision', 'stage', 'probably.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']",FAKE
R168,New Report on Election,"['seem', 'add', 'student', 'tax.', 'magazine', 'challenge', 'safe', 'particularly', 'old.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']",REAL
R077,New Report on Public Health,"['occur', 'relate', 'ask', 'item.', 'ever', 'manager', 'forward', 'plan.', 'away', 'nothing', 'price', 'crime', 'star', 'crime.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F209,Hoax Confirmed by Sources,"['war', 'hold', 'commercial', 'authority', 'girl', 'season', 'soldier.', 'popular', 'real', 'page', 'citizen', 'remain.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']",FAKE
R236,New Report on Public Health,"['couple', 'able', 'price', 'price', 'modern.', 'color', 'bank', 'its.', 'information', 'way', 'customer.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F186,Aliens Confirmed by Sources,"['town', 'agent', 'situation', 'personal.', 'natural', 'factor', 'fight', 'time', 'our.', 'religious', 'born', 'forget', 'stand', 'show', 'away.', 'understand', 'degree', 'movement', 'be.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']",FAKE
R243,New Report on Public Health,"['economy', 'affect', 'theory', 'agency', 'finish', 'animal.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']",REAL
F094,Immortal Jellyfish Confirmed by Sources,"['form', 'bank', 'dream', 'article', 'two', 'fire.', 'various', 'main', 'smile', 'computer', 'rather', 'leave', 'mission.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']",FAKE
R032,New Report on Economic Growth,"['happy', 'choose', 'side.', 'human', 'religious', 'address', 'inside', 'forget.', 'simply', 'modern', 'oil', 'sit', 'bad.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
R033,New Report on Education,"['impact', 'culture', 'keep', 'heavy.', 'road', 'various', 'likely', 'thank', 'cover.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
R045,New Report on Technology Breakthrough,"['attorney', 'outside', 'along', 'happy', 'force', 'rather', 'seat', 'check.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']",REAL
R116,New Report on Education,"['speech', 'traditional', 'high', 'run', 'throughout', 'four.', 'white', 'research', 'relationship', 'yet', 'point.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']",REAL
F056,Celebrity Scandal Confirmed by Sources,"['far', 'situation', 'beyond', 'sure', 'store', 'by.', 'court', 'candidate', 'professor.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
R043,New Report on Policy,"['ball', 'fall.', 'media', 'area', 'policy', 'answer.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']",REAL
R145,New Report on Economic Growth,"['certain', 'woman', 'movement', 'hold', 'tell', 'after.', 'certainly', 'drop', 'view', 'spring', 'later', 'information', 'home.', 'market', 'question', 'rise', 'assume.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']",REAL
F200,Secret Cure Confirmed by Sources,"['culture', 'large', 'water', 'enter.', 'oil', 'treat', 'back.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F034,Celebrity Scandal Confirmed by Sources,"['member', 'politics', 'serve', 'hand', 'bit', 'huge', 'thing.', 'deep', 'cell', 'network', 'grow', 'price', 'believe', 'blood.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']",FAKE
F149,Secret Cure Confirmed by Sources,"['simply', 'go', 'list', 'easy', 'maybe', 'investment', 'discuss.', 'necessary', 'relate', 'end', 'time', 'idea', 'heart.', 'concern', 'put', 'detail', 'teacher.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F051,Secret Cure Confirmed by Sources,"['form', 'rise', 'relate', 'cultural', 'prove', 'market.', 'success', 'like', 'public', 'simply', 'interesting', 'data', 'local.', 'law', 'institution.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']",FAKE
F089,Flat Earth Confirmed by Sources,"['push', 'instead', 'low', 'tree.', 'gun', 'peace', 'development', 'wide', 'speak', 'local', 'mission', 'how.', 'source', 'shake', 'left', 'voice.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
F135,Flat Earth Confirmed by Sources,"['morning', 'customer', 'listen', 'available', 'common', 'kitchen.', 'focus', 'appear', 'gun', 'prepare.', 'record', 'important', 'maybe', 'include', 'record', 'garden', 'i.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']",FAKE
